Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,1.0,0.0233666092065806,1.0,0.9651523026515675,59,6.7977531401301405,22.436193952472102,0.775950790349683,23.212144742821785
1.0,1.0,0.0233666092065806,1.0,0.9651523126515675,59,6.797753141129766,22.436193954602157,0.7759507882936689,23.212144742895823
0.99999999,1.0,0.0233666092065806,1.0,0.9651523026515675,59,6.797753145552795,22.436193964523316,0.775950790349683,23.212144754873
1.0,0.99999999,0.0233666092065806,1.0,0.9651523026515675,59,6.797753145552795,22.436193964523316,0.775950790349683,23.212144754873
1.0,1.0,0.0233666092065806,0.99999999,0.9651523026515675,59,6.797753146728747,22.43619398084167,0.7759507752550256,23.21214475609669
0.7247085617598703,0.8681880080892732,0.2548414136609813,0.9099033545506147,1.29384908905269,59,7.213322782613003,23.474033016570935,1.3774676357681295,24.851500652339066
0.7247085717598704,0.8681880080892732,0.2548414136609813,0.9099033445506146,1.29384908905269,59,7.21332276947355,23.474033026316484,1.3774676125833691,24.85150063889985
0.7247085617598703,0.8681880180892733,0.2548414136609813,0.9099033445506146,1.29384908905269,59,7.2133227694735504,23.474033026316484,1.3774676125833691,24.85150063889985
0.7247085617598703,0.8681880080892732,0.2548414236609813,0.9099033445506146,1.29384908905269,59,7.213322776675064,23.474033028709826,1.3774676357681295,24.851500664477953
0.7247085617598703,0.8681880080892732,0.2548414136609813,0.9099033445506146,1.29384908905269,59,7.213322779493655,23.474033033935065,1.3774676185881445,24.85150065252321
0.7247085617598703,0.8681880080892732,0.2548414136609813,0.9099033445506146,1.2938490990526899,59,7.21332279201513,23.47403307480835,1.3774676359252407,24.851500710733593
0.5498455213061259,0.7699299427867624,0.49191982061633066,0.568407153889173,1.1646487828588583,59,7.6274667639774645,24.72623599642794,1.25038375418997,25.97661975061791
0.5498455213061259,0.7699299527867625,0.49191982061633066,0.5684071438891729,1.1646487828588583,59,7.627466772078614,24.726236045417302,1.2503837285168355,25.97661977393414
0.5498455313061259,0.7699299427867624,0.49191982061633066,0.5684071438891729,1.1646487828588583,59,7.627466772078614,24.726236045417302,1.2503837285168355,25.97661977393414
0.5498455213061259,0.7699299427867624,0.49191982061633066,0.5684071438891729,1.1646487828588583,59,7.627466779476664,24.726236052198914,1.2503837385501473,25.976619790749062
0.5498455213061259,0.7699299427867624,0.49191982061633066,0.5684071438891729,1.1646487928588583,59,7.6274667806960865,24.726236061825933,1.2503837482644256,25.97661981009036
0.5498455213061259,0.7699299427867624,0.49191983061633066,0.5684071438891729,1.1646487828588583,59,7.627466785265412,24.72623606201274,1.2503837541899696,25.97661981620271
0.2739136617047882,0.6289035528898239,0.6819280982017517,0.30385302007198334,0.6526022876461366,59,9.026027515423417,28.306682923262784,1.960507430448177,30.26719035371096
0.2739136517047882,0.628903562889824,0.6819280982017517,0.30385302007198334,0.6526022876461366,59,9.026027515423417,28.306682923262784,1.960507430448177,30.26719035371096
