Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
1.0,0.99999999,0.5407431714587535,-7.126427908657754e-08,1.2558353837142462,61,3.39423036400294,11.436242785021262,0.3879471601540381,11.824189945175299
0.99999999,1.0,0.5407431714587535,-7.126427908657754e-08,1.2558353837142462,61,3.39423036400294,11.436242785021262,0.3879471601540381,11.824189945175299
1.0,1.0,0.5407419615742767,-5.693856337402821e-09,1.2558344455095931,61,3.394230494390085,11.436245028063023,0.3879448504412703,11.824189878504294
1.0,1.0,0.5407419715742767,-5.693856337402821e-09,1.2558344355095932,61,3.394230495124202,11.436245034786563,0.3879448436849292,11.824189878471497
1.0,1.0,0.5407419615742767,-5.693856337402821e-09,1.2558344355095932,61,3.394230495335889,11.436245042371935,0.38794483611454156,11.824189878486475
1.0,1.0,0.5407419615742767,4.306143662597179e-09,1.2558344355095932,61,3.3942304985909417,11.436245043223002,0.3879448350639893,11.82418987828699
0.99999999,1.0,0.5407419615742767,-5.693856337402821e-09,1.2558344355095932,61,3.3942305006379603,11.436245065115997,0.3879448361145418,11.824189901230543
1.0,0.99999999,0.5407419615742767,-5.693856337402821e-09,1.2558344355095932,61,3.3942305006379603,11.436245065115997,0.3879448361145418,11.824189901230543
1.0,1.0,0.5407362323865424,3.0480294639854247e-07,1.2558299554590369,61,3.3942311414462454,11.436255825177986,0.38793430696465947,11.824190132142645
1.0,1.0,0.5407362423865425,3.0480294639854247e-07,1.255829945459037,61,3.3942311421803044,11.436255831901477,0.38793430020849395,11.82419013210997
1.0,1.0,0.5407362323865424,3.0480294639854247e-07,1.255829945459037,61,3.3942311423920906,11.436255839487094,0.38793429263818235,11.824190132125276
1.0,1.0,0.5407362323865424,3.148029463985425e-07,1.255829945459037,61,3.394231145647132,11.43625584033824,0.38793430020849384,11.824190140546735
0.99999999,1.0,0.5407362323865424,3.0480294639854247e-07,1.255829945459037,61,3.3942311476941556,11.43625586223123,0.38793429263818235,11.824190154869411
1.0,0.99999999,0.5407362323865424,3.0480294639854247e-07,1.255829945459037,61,3.3942311476941556,11.43625586223123,0.38793429263818235,11.824190154869411
1.0,1.0,0.5407326577129793,4.985345474060287e-07,1.255827153933626,61,3.394231545209356,11.436262562056198,0.38792773391717034,11.824190295973368
1.0,1.0,0.5407326677129793,4.985345474060287e-07,1.2558271439336262,61,3.3942315459433785,11.436262568779657,0.3879277271611144,11.82419029594077
1.0,1.0,0.5407326577129793,4.985345474060287e-07,1.2558271439336262,61,3.394231546155228,11.43626257636543,0.38792771959085015,11.82419029595628
1.0,1.0,0.5407326577129793,5.085345474060287e-07,1.2558271439336262,61,3.3942315494102613,11.436262577216628,0.38792772716111434,11.824190304377742
0.99999999,1.0,0.5407326577129793,4.985345474060287e-07,1.2558271439336262,61,3.394231551457288,11.43626259910961,0.38792771959085015,11.82419031870046
1.0,0.99999999,0.5407326577129793,4.985345474060287e-07,1.2558271439336262,61,3.394231551457288,11.43626259910961,0.38792771959085015,11.82419031870046
1.0,1.0,0.5409361592680288,7.616047503469917e-08,1.2557162174256804,61,3.394237609897977,11.436266957235318,0.3879226023522872,11.824189559587602
1.0,1.0,0.5409361692680289,7.616047503469917e-08,1.2557162074256805,61,3.394237610633752,11.436266963965158,0.38792259560528697,11.824189559570444
1.0,1.0,0.5409361592680288,7.616047503469917e-08,1.2557162074256805,61,3.394237610843354,11.436266971545372,0.3879225880321794,11.824189559577553
1.0,1.0,0.5409361592680288,8.616047503469917e-08,1.2557162074256805,61,3.3942376140964674,11.436266972394021,0.38792259560528697,11.82418956799931
1.0,0.99999999,0.5409361592680288,7.616047503469917e-08,1.2557162074256805,61,3.394237616145911,11.436266994290888,0.3879225880321796,11.824189582323068
